bnb1c8whfhqet3w4v6u3vw3xa8mlxstja82lght2v7	928.91195225	2
bnb16w3997rzcms5w7l5uh2mpkgdd46405sqjny2q9	928.13288717	1
bnb1sn7tqazs6ukks52qe3yrnrcgf0qknmprej82nr	915.02833574	3
bnb1ft5sn5xj4gt9anckeyh30ansr9z6hzd3gnfxfs	846.975763497583	2
bnb183z58rs4xtms74xhkus3pz22cm6ehtl9e7ppp6	749	1
bnb1zmfqkz8fumatrhvr85d3lpv0mxry2ek2hvt90v	735.3193243654306	3
bnb177xy982fqxc6qk9zwfnhhqgd4n55vd5wfsgx7m	725.139357253607	1
bnb12cvgaaq6qnugspgxy0panf5p2r20g0pjntfvea	711.276690994285	2
bnb1ej7prws0q6jxdsvlwlje5fpmu306tpwmjg0uqu	701.844017358073	3
bnb1n7mml56qs583rwd8mgm8947r4vfu9gd553pcz9	698.59114465	1
bnb1a28k55lgsj6j6s64e6x6ven82axtk9dum6y0ac	687.55622893	3
bnb18u8erwhu8js22hrul76w0zajtlhrd6cvxndqfu	682.20623751	1
bnb130nes3e07750temd45efuq9rcegfper43tkqfq	647.20267906	4
bnb173gml5cj6a0x3fsm0uyp4vnp8gr92emtzq2a40	647.16858824	2
bnb1yftaem6nfrr43zfpg5u26zdf004d6wp3fea6gs	631.417062275819	2
bnb1l3dnygpm9ezdsnqxegjp67wx79jaeejxh8fy63	615.0976354	1
bnb1n5sax29prz6d5k8adpq6v8kr6pm6rl8rp5sg0j	612	1
bnb1lxap0cy3mged0wlflaw4fvx9e2mp3rnwkhyaaf	600	1
bnb17smatgucyky0gmth30yde38732vry2ujuuejf0	600	2
bnb1vl3kwkrajjte7gpguygcer3y6unq0w83py787m	598.68728484	1
bnb1v0qu6hqz4tzgpsae568p92lens63vty02clpk0	597.49950127	1
bnb1wpn3szpwpal58ukal8m8jtzf9j3efxdpz5fj7y	591.06731588	3
bnb1ew0l2yq69y7xt9zacyrqh6l0tx9wxc2x8qaph0	587.9956913499999	2
bnb1cahpulkpdufuxxlfmxg69nuk8dmjlgagm58rkd	582.27441836	2
bnb160rhzc87t9pty9aclpftfp87v2rtgftpemw5f2	576.28530643	1
bnb1k58wg5fwjut2kjwtrqvtuwhnsthztgnqq2decv	550.02	1
bnb1ayphwzju9h8yfsdd48srag04nxsyy4uzxrtk76	541.316	1
bnb1z8y6sursld5eq482kc07kk4j3najm27960gqmu	530.87089088	1
bnb1t4qdgnxqt94e99grw2c7rycr3ujj4ynarexrlg	530.1709	2
bnb1pwca9t6l75spcgumk84qfuxfcy0szyrrs7tjs9	525.76672062	6
bnb1p7cp6kv3am46eagg40lqls9lfpsk8tf3aqffj0	523.90195	2
bnb1kykkf45dkk873p3694dsxz28mlzl3s3k2uga3h	521.9705	1
bnb1kqcr2xaa933yjl4zf2veasnv8lklywshlla8jz	517.752	1
bnb1rsggsqurex7ggmp4dxf8xxj2deeqqz34z5qykc	508.76087375	1
bnb1l7ztpurn7zuwllzuackkq2yphpus8ajq8nn8u2	508.458070975425	1
bnb1pj0u6wjs6203xyc653xxy73krkwf4tswf79fg8	500	1
bnb1lrtkwvc47vjxgvyh82zw2xpuqm9j948p0t3nnn	500	1
bnb12jywx7ttyndudxheahxda9rpkn9l4f946v5el8	500	1
bnb152shmgrzwfqlla6gzcmz3nn8rsfv2davjrhwpp	500	1
bnb1cmr48486xw3hda63gygx4wkvuvt5yzecastcwe	490	1
bnb1qgm9sehtwladea9xjvye0yvwz92qd5nzeu0hen	481.81960945000003	2
bnb16nfdc0j2vsetncp053cc42mxry0apdrsvy9es8	480.76232588	2
bnb1p730wyy2trcdv4ptw77vgf606zjx0tmd6jl3ud	475.71690161	1
bnb14adaxzrea9us2tnrharcg38qtr6ucqrnzzwfms	453.323	2
bnb1x0fysej2vw3ghmly4huf693g4w8jgmzdsync05	450.5257871465384	3
bnb1yy3qmylul46a6xkg2rh6q8jga6vxz383w8a7ln	449.700936834739	7
bnb1al44gwe58lda6v8e3wrkqqp3yv0s33wd52whut	448.26	1
bnb1kgswu025w5temdlkvxneezv4pz8rcpj4d03rtj	415.69804074	3
bnb1s556p6apg0l34rzjytn6axfd3u8pzxd4hc8jk9	414.00306077928747	2
bnb1fpxat6ymrcv7mv4wz4usqxku5cnsy8akzmkrvh	403.3997053	1
bnb19y0wrtk5334mqwcrtzqwymkeafl5vdaxywuxea	400	1
bnb1y57vhlkurasmcua7tx2eptwtsyht8m82q4rkx3	399.669	1
bnb1069y7qcxmsvaxhygjeqhagpzn70rh9ruc6mva4	396.66430766999997	2
bnb1vdwxvc5fx0sskvq4rk3mf65sg9v6yf2ssnyrml	374.6239538742653	5
bnb1ed6rx4nrwffkgssdyppmrfg0dcnfemtzgtu44p	365.223534	2
bnb1fafhcdrnl8nf6asy5zdzvq4luww7ahy44vl8qw	354.4798593	1
bnb16aufxtqwwggg3cv3sl439ah6fs3kqwqvk2qs9y	353.35507852	3
bnb1h2re75lvcxfx5y99gzqadeucr462n4r3kf0jgr	343.311	4
bnb1pkggw5erxqaqn78ynqs304w5360lcert2dnlxc	325.0088727	1
bnb1lyk6fc2e7tl2rj0ve6zz4axdu3yrqcny506wu7	322.54154268	1
bnb1kg5wpqz242mhhxxqx0xmw3xkjl2qn3smaw2j0x	313.25721982	1
bnb1yv8q4gtg6sdkvcdtzmamvgr538g78ey59c7h5n	306.19611175534624	6
bnb1v87dy28978et8vsrssrpcfqdn2v59y60nvgkvx	298.3202	4
bnb1wvrt4rs9zyu8hgdyzpxl6q05n5qlskq959am3g	294.95802346	1
bnb12s79s564suyxeg4g7sxssv06z8qf2hf59dh8qg	278.49	2
bnb1ma807q85ms9aa2upg4hmha4kjaaeahsl0gjnpa	263.26328553	1
bnb1qveevplpu4ndyrs67x0hlder4tw5w6amcrlwus	254.305	1
bnb1jwr9zd4vqetf0ey2lfglqkmd4fgavge24cahc4	240.89349266	1
bnb1qycgsznfunus8lr7n2lf6hw90s7xfek42vehvh	238.51861164	2
bnb1una732vqpjk84ydwajx2ff49qnagrng3czcp6g	237.66706186	2
bnb1ld4lkkaqeep4sgs3rcuf0hwf4enyztry99k42z	236.63	1
bnb1za0xm0dsut4sz899q39dz4q4y4pezmwv4z0qs9	220.67628566000002	2
bnb1r8560s8ecjl29pveugqwv3ad0z6g2pfpd5hn2z	220	1
bnb1jxv397dhskzhqz2adyxp6guwfy6dh27fmwputv	210.40958333	3
bnb1hh7lhuyxgjd02aa6ha3epw2zqz9ms00ngwksdm	207.523135	1
bnb1vpup53dxsdk7eux89fawd7etvf2u0dmae52wwa	200.47	1
bnb1rj2ec5zypprcxxtkf0dg8rlv60d4xqpvk9rx9t	200	2
bnb1x4vn6rn6rujsqd2wnmg6exq900jv20rqdfl7jt	200	2
bnb1f3sn6upa38s9uxseeh2jyqhrg5nze9v8cjjks0	200	1
bnb1h26y8uh7dzk74qe6y9al70975fyeql33muj0lh	199.55745348000002	2
bnb10edw7k890d8em80d6awz9vlhzszuerml5frq8m	192.90495956	2
bnb12daturygd50fqchva7qmqsgjk8agj8u4uae6n2	187.250015044946	1
bnb12vl2vpy5xmv4ahs4k5fh0flle5vluyj8ufx8mw	186.9	1
bnb1p8djhrwjtkysyq8c78qyecn6kjfjvxgprgkzsf	181.01725046	2
bnb1xpufxwclyjdpnpwuglklxmlq9m6nk9ecfcftw2	179.46464894	1
bnb1fl6exzhs6vtum80y0lxkyxmasn25ppk4vgvlt6	170.97654	1
bnb1h7npxspqgp8rfklvvgjusum5fzkz694wg0c5ck	168.73437824	2
bnb1ha02frjh6v4hhycxr8393ejudzm756mc8xvyh3	160.869	1
bnb1f2t5gr99srrv6gr0ldna8xufztdgfhxttgy7kg	152.15	1
bnb14f64zgh9vztuputd3cj85xh3ze26ykxr6hx7j6	144.99131692	1
bnb1upf40e3qtet5u8gxx8njy7v73hyq427g04t2ee	140.77709552	2
bnb1clxucgcu0kj85e0fv08fu3l6s95et4hckhvtsl	130.52078401	1
bnb1grll086mecg64ycp365mw9ghnctra8ffkyq52e	123.706924376793	1
bnb1ckxave5uhsset7dggwza08c6g65d7g436m6kns	110.46293838	1
bnb1etj35n7jntfkcgs2e354ull3t3t0akczrxcwj0	110.18937865000001	2
bnb1d3pfpfar8dgw5s5ms3dcad9wyrdq9mj87fy5zk	107.323245419099	1
bnb1z70njxnj607vdx028t9qs829qhdq7el366gwrj	106.765	1
bnb108q622kq02ltnw7k2cp9py4283ewctlf9jx3sc	106.49175446	1
bnb12ug4tmuc8fyeyrffl5wjryvpvw6thtvq3nadm5	103.80884719	1
bnb1v24dcuuuw4rhewqk2zq8j5z50m344jf5g9hh2h	100	1
bnb1e8k5xzyjjtpycqqjgx9ytycese59xhxuxvp6dh	100	1
bnb1pt4veknxdhtmxey7c399uzjdk00qmj7puy833y	100	1
bnb1c0ehe7tlyurqhvrd3zx8fnafekhxe9m0htzquk	95.57	1
bnb10ccet2wmyltj0llkugty0qyjdzmxy3ug02vlvt	93.99872103	3
bnb1dzpggw6dyxf8zsptwc8cs3ptv7t974j56ud2tc	86.47	1
bnb1zkkpuqxhkl376hpkja6en6gt9lrrxzw5k6p2rc	85.39969157	2
bnb1w6kscpypedyyfzg7dtcgr96fesp3e0lull0vrc	84.8872059	3
bnb17wgfpjhq0340sqcuc95kesulnsa7307jtucstp	77.97426	1
bnb1dcj9xnvh62tem049redf34hxjx07pxg4dpv2ve	76.05186328	1
bnb1f46wfqlwhhdp0gqswfqxjznmg6mc0e3q5gu8d5	64.72974688550474	6
bnb1ra8awp7hlmrwpmtqmagp89w0j2uv5625m5axmt	57.76504934	1
bnb14ns6skrzutrrutkjkzqnrred4pd2qgg3ksknpp	52.73214325	1
bnb194qf7hknvakgfwn0866rrdk62m8m6c0cr3wj9m	50.22435991	1
bnb1e0nrn5ww6rrzqu8pv5e85p7s4m97hpa96e43a5	50.049	1
bnb1rwqsjyp3wkk40ylyt0030nw5whu3nekvzknj07	50	1
bnb1wjdzaje0dwukds8qjehtkqtvp9gx9gkxucjdrc	48.62589213	2
bnb1c92lmlhkc4kcz6y7wpjgsl9lmf60hfrpe58rhy	48.29759259806	1
bnb1fmqrghvxwv428432mr7h0tpx32mpw92h8rwwvs	47.19198585	1
bnb1ep5hg7440hrlf2nf0r90lttt88qk2mk7nafk4z	46.71495091	1
bnb1xl0x8faat7atrl2q2nxxjp57tvjctcldgmx809	43.1347417015133	2
bnb1s3qznffnwpy02v5x7hu93k39mza5r78a9ehy9x	41.84766222	1
bnb1jw2aju9mdjs28em3r07y7pq7879j376udw3az9	37.12330829	1
bnb1cp6mygdy94vzc3z9jcs9kf7zryq3qlegmvlyz9	30.02411209	1
bnb1ue8x3p4hlqcgpjv7rxne257vcpegw7e3qm90ku	29.91263455	1
bnb1xyrcjy6kx2p4mx260744xt33a9y5sjvd2d3xp3	29.475	1
bnb1nt7tlmlmmk5jau67pwjh6hsqugcx44t7zqr45t	28.92225	1
bnb1lwtwkpfpsm729y4earfhchaph399xrekmttqa5	25.61780706	1
bnb1vagzlhswxr9mhm8vuj6ar2jk9qtp52edv94cu2	25	1
bnb1htyan45kgfkz7nv5qswnlsr4rs3wwh0zadavlq	25	1
bnb1z3wpqx7phyqp0krkg4ulzw30x2zjt2hhvdtefc	23.86385708	1
bnb1yjz38y0ml6yza690qmhj2hlznmrudf27qmjgwx	20.15248149885928	3
bnb1uh595y6v35096yqvjkjfm9lfqjwy8aurzqzqzl	20	1
bnb1htal7wkzjwww97rez6wx95ax2lygwce0m5n8e2	19.01764882	1
bnb1kwhutx2kgcz9wpnyx2lrwq7zz25ckwa0y4k3c0	17.99874074	2
bnb1ux9ljvzrhk24f283um5z7k89z8jdstyehr7c9v	16	1
bnb1409ccfuhp9lwnen795h62ymkul7sqf5vqlcr8x	14.04	1
bnb13r2pwy0w0t45xv6tetsxwa3rn35vg0jy05mj0v	13.089443010697	1
bnb1xq6tuu70kl5vx6xxykt5ceksq6ug85jvztq8yr	11.8140088212951	1
bnb1lr52y02sra5t4sv82keqn2cz97ldzau8c66rsk	11.213	1
bnb1cftc39erq95kqfzlz85kzggcs0g2d3pkj8pm2q	10.04023134	1
bnb1fyz2plvzsart85rechpey8emgqrwafjftcyfa4	10.02664	1
bnb16zj2fthk7yhydekuffxljykv3uugetl3u08tt0	10	1
bnb1q7v2gap63xje9s7ghvmxr953rfy5j67r863df9	10	1
bnb1rus3usp2kpfrd8d0fdex3cgpylauaa48lu2p7v	8.5053588	1
bnb1u88lp72wdu27fc6tgt3gscrgm7mfukqfzsz0v4	8	1
bnb13ydnvcpqy4ffa44geq4jll7sey4tyv8adcdqh6	7.63739919	1
bnb1ttvst0qx72e7ttmt6ryl6lym6p9ml7428lesah	6.4601407	4
bnb1lfe9scm3cwmzl7fvcuhcqnf756kqaqr6anh6wp	6.3	1
bnb18t6zeh26hrw769hvc84ly9jr4tuh8kr7xhhqjk	5	1
bnb154gnprn5ss0d9v486eljfanhh6pvn0xm45a8mu	5	1
bnb1gzy00m8j4r8kucp09p2wrgamukgykdy2lycxdx	4.85199029150126	1
bnb12k09sqkvrt22z8rd4andya4q8gvsq60gh9hmnd	4.45265232	1
bnb10r3sqdd6mpdq9frwju7shj9nwtnd276gdfs3nj	3.61735605	1
bnb1nqmrdhp6f2vae4u3f30s04wd4gfv3u9mj86qrc	3.4596	1
bnb1q62catxmf7kgq5a5m27zqqauukn3n2my499hkp	3	1
bnb1nwe8qw85d2kk3sv367rk6enxscd4dw6v0avxa9	1.5	1
bnb1xqwauj2sz2v4sw7d64kg2r64e8xr8sdj92tw09	1.3404142	1
bnb1ncajm93wtdlhl4tfsa69zj2f9rk67c3tx82kwq	1.275	1
bnb1q5t6rr2gnernce8lw6mmvl6fz2lpfhgva84svu	1.26	1
bnb14gfqzt2njzsmuult8cu7u7kznja38gk5jf9uqp	1.215	1
bnb1c32zrl3xmt7qtrez3mvs6l5laaglq3xjmw9rkp	1.215	1
bnb1w3yvk7n63t8ux74frx6vq674lhehv4p5whyw45	1.2	1
bnb1wgaxgjr5lku3khps66w836nqzg3xs0dwfjeutj	1.2	1
bnb1cek5gd7s4snt6gkey96ps4dcxftxfy67nnzn50	1.2	1
bnb1vy6jkwuv0a9jp95s9a92qjwf8eq2r0t0fzd72z	1.17	1
bnb1wxgmgyq2jpn3c2w36pfxxqxmryrusmsd8y8nvf	1.17	1
bnb1huauzzh3nweuaa8yf9ezesu05yfzttdqn09plm	1.17	1
bnb1e7le8pdmx8fvvlp9a3zhagx0rqs8yrjvcm33y3	1.155	1
bnb1svuudjp5uaxu0z5hjfv7279cevjsp7kjsjyx0w	1.155	1
bnb1y5fe7qk7jd8guk669z8jx90v0d9szx6ptryrge	1.155	1
bnb1xzyz8lwtwe6yt58wvvyrqm7r4x7d5l8ll45m36	1.14	1
bnb197ps2k2cznpd8cyh9cw9wwqpg2ucf349ucn0mu	1.14	1
bnb1grq9u6sk2wmlx4hd25nlkgwuvj4kjtlt7vsgnd	1.11	1
bnb1hx7jdleex6nk089mph876pp66w09k90l36qtg7	1.11	1
bnb14gs9wnwwhpph9k77vfkrgzzua5l3yneym9ehcv	1.11	1
bnb1d6dap9vzveqjgq6skj40s3q5lk6es2rh4hg0fp	1.095	1
bnb12086dl62mtty2watyxrv0aj238p4s4tnxquynd	1.095	1
bnb1z88yyqe723m2must6968qh7wg9py06vym858e5	1.08539737	1
bnb1pdymr3c7cyesx9yw8sek873g853a8fs944fcse	1.08	1
bnb14xwrexgf925l3e5lfntdggee4ly3asx40tckfl	1.065	1
bnb1pqekt9633kv8u8ll3ugqgtl42efnehv5nuejx8	1.065	1
bnb1ncwmrjkxejenfe5qfg49k8dl7p7u98chcm24dd	1.05	1
bnb1gneeektxdelrpqm6ezsy66dphd66xnstt9a6uz	1.035	1
bnb1fuepzfwewmst0dp74l90cemhj68n0ytc85qkff	1.035	1
bnb13menuwd6md4ndezajwkjfx77w32daskfehlvc8	1.02	1
bnb1plmw8wfm8jqsam5d63z0wymfz30j22s4evl9yl	1.02	1
bnb1g4c98ta9hp5n0e3v077v6xrnwzaw94lcermsfc	1.005	1
bnb1w38r2q3lsw2xfr5ppmtt38030lrtu8vs0g0dxy	0.34318268	1
